   9.9511918018523442        7.1138480577066261     
   1.3364941522254670       -1.9742616127237222     
   9.3183075099224979       -5.8625134156248615     
   4.9585537094286440        9.3707892843319982     
  -2.6521820525048856        1.9679906863626928     
 -0.38726202490537043        3.4596146555252649     
  -8.5249147273203096      -0.86235378654075934     
  -9.8928954144454551       -3.3996975285325060     
  -3.0583742296396910       -7.9923414699564539     
  -3.1551236785432990        5.1090660951945370     
  -5.6409654732305476        2.1138653396046370     
  -7.3367917997268144        4.3809582681690600     
   8.0104902884378486        7.9466920777305976     
  -2.2646797908519289        3.1645824096221542     
  -1.0903542122430387       -6.9856632573979072     
   3.2386436179168565        2.2462980999340010     
  -9.6778339913888125        9.5732047626429306     
   3.0170967220783362        9.9828453885360631     
   2.9281765096765078       -4.8640402763367945     
  -3.5402541811888844        1.0173080631044118     
